"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.636403097E0,-1.675941236E-2,0.000000000E0,9.773131371E0,9.773145740E0
8.641438535E0,-7.182605099E-3,0.000000000E0,1.008916569E1,1.008916824E1
8.646473973E0,1.197100803E-2,-4.788403213E-2,1.007958889E1,1.007970974E1
8.651509411E0,2.394201700E-3,-3.830722719E-2,9.811438560E0,9.811513635E0
8.656514332E0,-5.506663769E-2,4.788403213E-2,9.821015358E0,9.821286467E0
8.661549770E0,-2.633621916E-2,-1.053448766E-1,9.792284966E0,9.792887010E0
8.666585207E0,-2.633621916E-2,-5.746084079E-2,9.840168953E0,9.840371963E0
8.671620646E0,-2.633621916E-2,-7.661445439E-2,9.907206535E0,9.907537772E0
8.676625567E0,-5.506663769E-2,-7.661445439E-2,9.734824181E0,9.735281400E0
8.681661005E0,-6.464344263E-2,-8.619125932E-2,9.840168953E0,9.840758748E0
8.686696442E0,-2.633621916E-2,-2.873042040E-2,9.926360130E0,9.926436645E0
8.691731881E0,2.154781483E-2,-1.053448766E-1,9.744400978E0,9.744994216E0
8.696767319E0,-4.548983276E-2,-9.576806799E-3,9.744400978E0,9.744511864E0
8.701772239E0,-1.029506698E-1,-3.830722719E-2,9.591172218E0,9.591801228E0
8.706807677E0,-4.548983276E-2,-9.576806799E-3,9.773131371E0,9.773241930E0
8.711843116E0,-7.182605099E-3,-6.703764945E-2,9.859322548E0,9.859553070E0
8.716878554E0,3.112462163E-2,-7.661445439E-2,9.964667320E0,9.965010453E0
8.721913993E0,-4.548983276E-2,-1.340752989E-1,9.868899345E0,9.869914883E0
8.726918912E0,-8.379705995E-2,-1.340752989E-1,9.753977776E0,9.755259124E0
8.731954351E0,-1.029506698E-1,-1.915361360E-2,9.677363396E0,9.677929944E0
8.736989789E0,-1.675941236E-2,-7.661445439E-2,9.677363396E0,9.677681176E0
8.742025227E0,-3.591302410E-2,-6.703764945E-2,9.734824181E0,9.735121243E0
8.747030147E0,9.816227108E-2,-4.788403213E-2,9.888052940E0,9.888656110E0
8.752065586E0,1.197100803E-2,-1.244984865E-1,9.782708168E0,9.783507667E0
8.757101024E0,9.816227108E-2,0.000000000E0,9.792284966E0,9.792776965E0
8.762136462E0,-3.591302410E-2,-1.915361360E-2,9.782708168E0,9.782792838E0
8.767171900E0,-7.182605099E-3,4.788403213E-2,9.715670586E0,9.715791239E0
8.772176821E0,-2.633621916E-2,1.915361360E-2,9.821015358E0,9.821069347E0
8.777212258E0,-1.675941236E-2,-2.873042040E-2,9.706093788E0,9.706150779E0
8.782247696E0,1.197100803E-2,-7.661445439E-2,9.763554573E0,9.763862503E0
8.787283135E0,4.070143029E-2,-4.788403213E-2,9.821015358E0,9.821216429E0
8.792288056E0,6.943184882E-2,-4.788403213E-2,9.763554573E0,9.763918863E0
8.797323493E0,5.027823523E-2,-5.746084079E-2,9.849745750E0,9.850041675E0
8.802358931E0,7.900865376E-2,-3.830722719E-2,9.811438560E0,9.811831452E0
8.807394370E0,-1.675941236E-2,-3.830722719E-2,9.715670586E0,9.715760560E0
8.812399290E0,-7.182605099E-3,0.000000000E0,9.686940193E0,9.686942856E0
8.817434728E0,-9.337386489E-2,-2.873042040E-2,9.696516991E0,9.697009120E0
8.822470166E0,-1.675941236E-2,-9.576806426E-2,1.001255131E1,1.001302332E1
8.827505605E0,2.154781483E-2,-1.340752989E-1,9.859322548E0,9.860257684E0
8.832541043E0,3.112462163E-2,-2.873042040E-2,9.983820915E0,9.983910769E0
8.837545963E0,2.394201700E-3,0.000000000E0,9.926360130E0,9.926360419E0
8.842581401E0,5.027823523E-2,-6.703764945E-2,9.610325813E0,9.610691140E0
8.847616840E0,4.070143029E-2,-9.576806799E-3,9.792284966E0,9.792374235E0
8.852652277E0,-4.548983276E-2,-1.915361360E-2,9.734824181E0,9.734949307E0
8.857657198E0,4.070143029E-2,-5.746084079E-2,9.888052940E0,9.888303662E0
8.862692636E0,2.154781483E-2,1.915361360E-2,9.955090523E0,9.955132269E0
8.867728075E0,8.858546615E-2,-7.661445439E-2,9.945513725E0,9.946203317E0
8.872763512E0,3.112462163E-2,0.000000000E0,9.821015358E0,9.821064678E0
8.877798951E0,-4.548983276E-2,-9.576806799E-3,9.725247383E0,9.725358487E0
8.882803871E0,2.154781483E-2,1.915361360E-2,9.897629738E0,9.897671726E0
8.887839310E0,-3.591302410E-2,-4.788403213E-2,9.859322548E0,9.859504233E0
8.892874747E0,5.985504389E-2,-7.661445439E-2,9.849745750E0,9.850225568E0
8.897910186E0,7.900865376E-2,-8.619125932E-2,9.945513725E0,9.946201011E0
8.902915106E0,1.197100803E-2,-2.873042040E-2,9.916783333E0,9.916832176E0
8.907950544E0,3.112462163E-2,-1.915361360E-2,9.907206535E0,9.907273941E0
8.912985982E0,5.985504389E-2,6.703764945E-2,9.878476143E0,9.878884936E0
8.918021421E0,-1.029506698E-1,6.703764945E-2,9.821015358E0,9.821783725E0
8.923056859E0,2.154781483E-2,9.576806799E-3,9.849745750E0,9.849773976E0
8.928061779E0,1.077390760E-1,1.915361360E-2,9.897629738E0,9.898234640E0
8.933097217E0,1.077390760E-1,-8.619125932E-2,9.888052940E0,9.889015502E0
8.938132656E0,1.556231081E-1,-9.576806799E-3,9.983820915E0,9.985038324E0
8.943168094E0,5.985504389E-2,-7.661445439E-2,1.001255131E1,1.001302332E1
8.948173014E0,3.112462163E-2,9.576806799E-3,9.926360130E0,9.926413546E0
8.953208452E0,1.197100803E-2,0.000000000E0,9.821015358E0,9.821022654E0
8.958243891E0,-1.675941236E-2,1.915361360E-2,9.686940193E0,9.686973627E0
8.963279329E0,-1.675941236E-2,1.915361360E-2,9.782708168E0,9.782741274E0
8.968314766E0,-1.675941236E-2,-9.576806799E-3,9.897629738E0,9.897648560E0
8.973319687E0,4.070143029E-2,-3.830722719E-2,1.001255131E1,1.001270731E1
8.978355126E0,-2.633621916E-2,-9.576806426E-2,9.878476143E0,9.878975454E0
8.983390563E0,-4.548983276E-2,2.873042040E-2,9.658209801E0,9.658359660E0
8.988426001E0,-1.675941236E-2,5.746084079E-2,9.600749016E0,9.600935595E0
8.993430922E0,-7.182605099E-3,-8.619125932E-2,9.696516991E0,9.696902715E0
8.998466361E0,4.070143029E-2,-2.873042040E-2,9.935936928E0,9.936061829E0
9.003501798E0,-7.182605099E-3,-2.873042040E-2,1.003170490E1,1.003174862E1
9.008537236E0,7.900865376E-2,-2.873042040E-2,9.840168953E0,9.840528077E0
9.013572675E0,5.027823523E-2,-6.703764945E-2,9.706093788E0,9.706455510E0
9.018577594E0,-3.591302410E-2,0.000000000E0,9.639056206E0,9.639123108E0
9.023613033E0,-2.633621916E-2,-2.873042040E-2,9.572018623E0,9.572097971E0
9.028648471E0,-5.506663769E-2,-9.576806799E-3,9.782708168E0,9.782867839E0
9.033683910E0,2.394201700E-3,-7.661445439E-2,9.686940193E0,9.687243458E0
9.038688829E0,3.112462163E-2,4.788403213E-2,9.782708168E0,9.782874870E0
9.043724268E0,-2.633621916E-2,-6.703764945E-2,9.801861763E0,9.802126385E0
9.048759706E0,-4.548983276E-2,0.000000000E0,9.926360130E0,9.926464364E0
9.053795145E0,-4.548983276E-2,-3.830722719E-2,9.840168953E0,9.840348662E0
9.058830582E0,-1.508347094E-1,-2.873042040E-2,9.581595421E0,9.582825646E0
9.063835503E0,-4.548983276E-2,4.788403213E-2,9.591172218E0,9.591399623E0
9.068870941E0,-8.379705995E-2,-4.788403213E-2,9.753977776E0,9.754455253E0
9.073906380E0,1.197100803E-2,-7.661445439E-2,9.763554573E0,9.763862503E0
9.078941817E0,3.112462163E-2,-5.746084079E-2,9.897629738E0,9.897845468E0
9.083946738E0,2.394201700E-3,-4.788403213E-2,9.677363396E0,9.677482157E0
9.088982176E0,-1.675941236E-2,2.873042040E-2,9.773131371E0,9.773187970E0
9.094017614E0,-1.316810995E-1,3.830722719E-2,9.734824181E0,9.735790116E0
9.099053052E0,2.154781483E-2,4.788403213E-2,9.696516991E0,9.696659164E0
9.104088490E0,5.985504389E-2,-4.788403213E-2,9.907206535E0,9.907503058E0
9.109093411E0,9.816227108E-2,-1.053448766E-1,9.916783333E0,9.917828646E0
9.114128849E0,-7.182605099E-3,-8.619125932E-2,9.935936928E0,9.936313358E0
9.119164287E0,1.197100803E-2,9.576806799E-3,9.821015358E0,9.821027323E0
9.124199725E0,-3.591302410E-2,7.661445439E-2,9.734824181E0,9.735191901E0
9.129235164E0,6.943184882E-2,-9.576806799E-3,9.849745750E0,9.849995119E0
9.134240084E0,-1.221042871E-1,-8.619125932E-2,9.734824181E0,9.735971457E0
9.139275522E0,-7.182605099E-3,-9.576806799E-3,9.715670586E0,9.715677961E0
9.144310960E0,1.197100803E-2,-6.703764945E-2,9.888052940E0,9.888287430E0
9.149346399E0,2.154781483E-2,-9.576806799E-3,9.868899345E0,9.868927516E0
9.154351319E0,5.985504389E-2,-4.788403213E-2,9.935936928E0,9.936232593E0
9.159386757E0,4.070143029E-2,-7.661445439E-2,9.734824181E0,9.735210743E0
9.164422195E0,-1.029506698E-1,-3.830722719E-2,9.715670586E0,9.716291536E0
9.169457633E0,-3.591302410E-2,-4.788403213E-2,9.888052940E0,9.888234098E0
9.174493071E0,6.943184882E-2,-8.619125932E-2,9.897629738E0,9.898248539E0
9.179497992E0,1.197100803E-2,-2.873042040E-2,9.945513725E0,9.945562428E0
9.184533430E0,3.112462163E-2,-1.053448766E-1,1.000297451E1,1.000357763E1
9.189568868E0,2.394201700E-3,-9.576806799E-3,9.840168953E0,9.840173904E0
9.194604306E0,-2.633621916E-2,-9.576806426E-2,9.840168953E0,9.840670208E0
9.199639745E0,3.112462163E-2,-2.873042040E-2,9.715670586E0,9.715762919E0
9.204644664E0,1.197100803E-2,-2.873042040E-2,9.859322548E0,9.859371676E0
9.209680103E0,-3.591302410E-2,-1.532289088E-1,9.821015358E0,9.822276289E0
9.214715541E0,1.197100803E-2,-4.788403213E-2,9.888052940E0,9.888176128E0
9.219750979E0,9.816227108E-2,-1.915361360E-2,9.955090523E0,9.955592901E0
9.224786418E0,1.197100803E-2,-1.149216816E-1,9.916783333E0,9.917456426E0
9.229791338E0,2.394201700E-3,-3.830722719E-2,9.916783333E0,9.916857609E0
9.234826776E0,1.197100803E-2,-1.915361360E-2,9.868899345E0,9.868925193E0
9.239862214E0,4.070143029E-2,2.873042040E-2,9.782708168E0,9.782835026E0
9.244897652E0,-1.675941236E-2,1.915361360E-2,9.782708168E0,9.782741274E0
9.249902573E0,4.070143029E-2,-1.053448766E-1,9.782708168E0,9.783360018E0
9.254938011E0,1.077390760E-1,-6.703764945E-2,9.859322548E0,9.860139089E0
9.259973449E0,-4.548983276E-2,-6.703764945E-2,9.888052940E0,9.888384819E0
9.265008887E0,2.154781483E-2,9.576806799E-3,9.782708168E0,9.782736587E0
9.270013808E0,5.027823523E-2,-2.873042040E-2,9.907206535E0,9.907375771E0
9.275049246E0,3.112462163E-2,-1.915361360E-2,9.811438560E0,9.811506624E0
9.280084683E0,2.394201700E-3,-2.873042040E-2,9.849745750E0,9.849787943E0
9.285120122E0,1.197100803E-2,-7.661445439E-2,9.955090523E0,9.955392528E0
9.290155560E0,1.077390760E-1,-8.619125932E-2,9.658209801E0,9.659195267E0
9.295160481E0,1.268926859E-1,-5.746084079E-2,9.782708168E0,9.783699842E0
9.300195918E0,5.027823523E-2,-2.873042040E-2,9.763554573E0,9.763726299E0
9.305231357E0,-3.591302410E-2,0.000000000E0,9.734824181E0,9.734890424E0
9.310266795E0,3.112462163E-2,-3.830722719E-2,9.859322548E0,9.859446094E0
9.315271716E0,-2.633621916E-2,9.576806799E-3,9.725247383E0,9.725287758E0
9.320307153E0,1.197100803E-2,-3.830722719E-2,9.734824181E0,9.734906912E0
9.325342592E0,2.154781483E-2,0.000000000E0,9.926360130E0,9.926383518E0
9.330378030E0,1.173158810E-1,1.915361360E-2,9.945513725E0,9.946224064E0
9.335382950E0,5.027823523E-2,-2.873042040E-2,9.878476143E0,9.878645871E0
9.340418388E0,4.070143029E-2,-6.703764945E-2,9.782708168E0,9.783022526E0
9.345453827E0,-1.675941236E-2,-4.788403213E-2,9.792284966E0,9.792416382E0
9.350489265E0,-7.182605099E-3,3.830722719E-2,9.658209801E0,9.658288440E0
9.355524704E0,4.070143029E-2,-6.703764945E-2,9.581595421E0,9.581916377E0
9.360529623E0,1.197100803E-2,-7.661445439E-2,9.773131371E0,9.773438999E0
9.365565062E0,-1.675941236E-2,1.915361360E-2,9.773131371E0,9.773164509E0
9.370600500E0,-7.182605099E-3,-2.873042040E-2,9.935936928E0,9.935981062E0
9.375635938E0,-2.633621916E-2,-4.788403213E-2,9.888052940E0,9.888203954E0
9.380640858E0,-3.591302410E-2,9.576806799E-3,9.725247383E0,9.725318407E0
9.385676297E0,-1.675941236E-2,-2.873042040E-2,9.792284966E0,9.792341454E0
9.390711735E0,4.070143029E-2,-4.788403213E-2,9.658209801E0,9.658414261E0
9.395747173E0,-7.182605099E-3,-6.703764945E-2,9.888052940E0,9.888282793E0
9.400782611E0,1.077390760E-1,-1.244984865E-1,9.859322548E0,9.860697170E0
9.405787532E0,-1.675941236E-2,-8.619125932E-2,9.849745750E0,9.850137114E0
9.410822969E0,-3.591302410E-2,-3.830722719E-2,9.734824181E0,9.734965794E0
9.415858408E0,-4.548983276E-2,-2.873042040E-2,9.572018623E0,9.572169832E0
9.420893846E0,-5.506663769E-2,-3.830722719E-2,9.677363396E0,9.677595883E0
9.425898767E0,-2.633621916E-2,-4.788403213E-2,9.878476143E0,9.878627303E0
9.430934204E0,-2.633621916E-2,-9.576806426E-2,9.830592155E0,9.831093899E0
9.435969643E0,5.027823523E-2,-4.788403213E-2,1.007001209E1,1.007025145E1
9.441005081E0,-2.633621916E-2,-9.576806426E-2,9.868899345E0,9.869399141E0
9.446040519E0,-4.548983276E-2,-1.915361360E-2,9.725247383E0,9.725372633E0
9.451045439E0,-9.337386489E-2,-7.661445439E-2,9.753977776E0,9.754725568E0
9.456080877E0,-2.633621916E-2,9.576806799E-3,9.725247383E0,9.725287758E0
9.461116316E0,5.027823523E-2,-2.873042040E-2,9.907206535E0,9.907375771E0
9.466151754E0,1.197100803E-2,-4.788403213E-2,9.763554573E0,9.763679331E0
9.471156674E0,-3.591302410E-2,-2.873042040E-2,9.830592155E0,9.830699737E0
9.476192112E0,2.154781483E-2,3.830722719E-2,9.945513725E0,9.945610842E0
9.481227551E0,1.197100803E-2,-7.661445439E-2,9.734824181E0,9.735133019E0
9.486262988E0,-4.548983276E-2,0.000000000E0,9.868899345E0,9.869004186E0
9.491267909E0,-7.422025502E-2,-7.661445439E-2,9.696516991E0,9.697103700E0
9.496303347E0,6.943184882E-2,-2.873042040E-2,9.715670586E0,9.715961154E0
9.501338786E0,5.027823523E-2,-1.915361360E-2,9.926360130E0,9.926505941E0
9.506374223E0,2.394201700E-3,-1.915361360E-2,9.964667320E0,9.964686016E0
9.511379144E0,1.197100803E-2,-1.149216816E-1,1.008916569E1,1.008982728E1
9.516414582E0,5.027823523E-2,-8.619125932E-2,9.840168953E0,9.840674868E0
9.521450020E0,2.154781483E-2,5.746084079E-2,9.715670586E0,9.715864397E0
9.526485458E0,-1.675941236E-2,-4.788403213E-2,9.706093788E0,9.706226372E0
9.531520897E0,5.027823523E-2,-4.788403213E-2,9.734824181E0,9.735071782E0
9.536525817E0,2.394201700E-3,-2.873042040E-2,9.849745750E0,9.849787943E0
9.541561255E0,-5.506663769E-2,-1.053448766E-1,1.005085850E1,1.005156139E1
9.546596693E0,-2.633621916E-2,-3.830722719E-2,9.964667320E0,9.964775755E0
9.551632132E0,-4.548983276E-2,-6.703764945E-2,9.955090523E0,9.955420166E0
9.556637051E0,5.027823523E-2,-4.788403213E-2,9.773131371E0,9.773378002E0
9.561672490E0,-2.633621916E-2,2.873042040E-2,9.782708168E0,9.782785806E0
9.566707928E0,-1.675941236E-2,0.000000000E0,9.868899345E0,9.868913576E0
9.571743367E0,-3.591302410E-2,9.576806799E-3,9.686940193E0,9.687011498E0
9.576778805E0,-7.182605099E-3,-2.873042040E-2,9.734824181E0,9.734869226E0
9.581783725E0,-3.591302410E-2,-8.619125932E-2,9.849745750E0,9.850188324E0
9.586819163E0,3.112462163E-2,-5.746084079E-2,9.964667320E0,9.964881600E0
9.591854602E0,-8.379705995E-2,-8.619125932E-2,9.753977776E0,9.754718516E0
9.596890039E0,1.197100803E-2,-6.703764945E-2,9.686940193E0,9.687179551E0
9.601894960E0,-5.506663769E-2,7.661445439E-2,9.725247383E0,9.725705053E0
9.606930398E0,6.943184882E-2,-1.915361360E-2,9.763554573E0,9.763820233E0
9.611965837E0,7.900865376E-2,-8.619125932E-2,9.974244118E0,9.974929424E0
9.617001274E0,-7.182605099E-3,-9.576806799E-3,9.926360130E0,9.926367349E0
9.622006195E0,9.816227108E-2,9.576806799E-3,9.706093788E0,9.706594880E0
9.627041633E0,3.112462163E-2,8.619125932E-2,9.706093788E0,9.706526377E0
9.632077071E0,-7.182605099E-3,-9.576806799E-3,9.706093788E0,9.706101170E0
9.637112509E0,2.394201700E-3,-3.830722719E-2,9.811438560E0,9.811513635E0
9.642147947E0,7.900865376E-2,-1.149216816E-1,9.897629738E0,9.898612215E0
9.647152868E0,3.112462163E-2,-2.873042040E-2,9.811438560E0,9.811529993E0
9.652188306E0,1.077390760E-1,-4.788403213E-2,9.792284966E0,9.792994712E0
9.657223744E0,2.154781483E-2,-4.788403213E-2,9.744400978E0,9.744542453E0
9.662259182E0,6.943184882E-2,-5.746084079E-2,9.878476143E0,9.878887257E0
9.667264102E0,1.197100803E-2,-1.340752989E-1,9.888052940E0,9.888969129E0
9.672299541E0,-1.675941236E-2,-1.149216816E-1,9.744400978E0,9.745093037E0
9.677334979E0,3.112462163E-2,3.830722719E-2,9.667786598E0,9.667912592E0
9.682370417E0,4.070143029E-2,9.576806799E-3,9.868899345E0,9.868987922E0
9.687405856E0,6.943184882E-2,-2.873042040E-2,9.878476143E0,9.878761923E0
9.692410775E0,-2.633621916E-2,-9.576806799E-3,1.005085850E1,1.005089756E1
9.697446214E0,6.943184882E-2,-4.788403213E-2,9.600749016E0,9.601119483E0
9.702481652E0,2.394201700E-3,1.915361360E-2,9.667786598E0,9.667805868E0
9.707517090E0,-3.591302410E-2,-3.830722719E-2,9.830592155E0,9.830732390E0
9.712522010E0,-1.675941236E-2,-7.661445439E-2,9.955090523E0,9.955399438E0
9.717557449E0,-2.633621916E-2,-1.244984865E-1,1.011789608E1,1.011869629E1
9.722592887E0,-7.182605099E-3,-6.703764945E-2,9.926360130E0,9.926589096E0
9.727628325E0,3.112462163E-2,3.830722719E-2,9.868899345E0,9.869022772E0
9.732663763E0,5.027823523E-2,9.576806799E-3,9.811438560E0,9.811572058E0
9.737668684E0,-6.464344263E-2,0.000000000E0,9.773131371E0,9.773345157E0
9.742704122E0,4.070143029E-2,-5.746084079E-2,9.830592155E0,9.830844342E0
9.747739560E0,-3.591302410E-2,-6.703764945E-2,9.725247383E0,9.725544738E0
9.752774998E0,4.070143029E-2,-4.788403213E-2,9.811438560E0,9.811639828E0
9.757779919E0,5.985504389E-2,-4.788403213E-2,9.897629738E0,9.897926547E0
9.762815356E0,-1.675941236E-2,0.000000000E0,9.782708168E0,9.782722524E0
9.767850795E0,-8.379705995E-2,-1.436520964E-1,9.916783333E0,9.918177733E0
9.772886233E0,-1.675941236E-2,-7.661445439E-2,9.696516991E0,9.696834143E0
9.777891154E0,-1.221042871E-1,9.576806799E-3,9.744400978E0,9.745170681E0
9.782926591E0,-7.422025502E-2,-4.788403213E-2,9.792284966E0,9.792683308E0
9.787962030E0,-7.422025502E-2,-1.915361360E-2,9.888052940E0,9.888350037E0
9.792997468E0,1.197100803E-2,-8.619125932E-2,9.974244118E0,9.974623700E0
9.798032906E0,5.985504389E-2,-1.053448766E-1,9.868899345E0,9.869643077E0
9.803037826E0,7.900865376E-2,-2.873042040E-2,9.715670586E0,9.716034311E0
9.808073265E0,-4.548983276E-2,3.830722719E-2,9.849745750E0,9.849925285E0
9.813108703E0,-1.221042871E-1,0.000000000E0,9.859322548E0,9.860078629E0
9.818144141E0,-3.591302410E-2,-2.873042040E-2,1.007958889E1,1.007969381E1
9.823149061E0,1.197100803E-2,-1.340752989E-1,9.859322548E0,9.860241407E0
9.828184500E0,-6.464344263E-2,-3.830722719E-2,9.916783333E0,9.917068009E0
9.833219938E0,2.394201700E-3,1.915361360E-2,9.955090523E0,9.955109236E0
9.838255375E0,4.070143029E-2,1.915361360E-2,9.955090523E0,9.955192152E0
9.843260296E0,-7.182605099E-3,-9.576806799E-3,9.859322548E0,9.859329815E0
9.848295735E0,-4.548983276E-2,0.000000000E0,9.725247383E0,9.725353772E0
9.853331173E0,-7.182605099E-3,8.619125932E-2,9.706093788E0,9.706479132E0
9.858366610E0,4.070143029E-2,2.873042040E-2,9.840168953E0,9.840295070E0
9.863402049E0,1.197100803E-2,3.830722719E-2,9.801861763E0,9.801943928E0
9.868406970E0,2.154781483E-2,-9.576806799E-3,1.011789608E1,1.011792356E1
9.873442407E0,-4.548983276E-2,-1.149216816E-1,9.974244118E0,9.975009877E0
9.878477845E0,2.154781483E-2,9.576806799E-3,9.821015358E0,9.821043666E0
9.883513284E0,-6.464344263E-2,-6.703764945E-2,9.888052940E0,9.888491481E0
9.888518205E0,8.858546615E-2,-8.619125932E-2,9.821015358E0,9.821793063E0
9.893553642E0,-2.633621916E-2,-5.746084079E-2,9.935936928E0,9.936137981E0
9.898589080E0,5.027823523E-2,-5.746084079E-2,9.830592155E0,9.830888656E0
9.903624519E0,5.027823523E-2,-2.873042040E-2,9.753977776E0,9.754149670E0
9.908629439E0,5.985504389E-2,-3.830722719E-2,9.763554573E0,9.763813188E0
9.913664877E0,-7.182605099E-3,-1.149216816E-1,9.811438560E0,9.812114207E0
9.918700315E0,-1.675941236E-2,-1.915361360E-2,9.753977776E0,9.754010979E0
9.923735754E0,-5.506663769E-2,-9.576806426E-2,9.830592155E0,9.831212844E0
9.928740673E0,2.394201700E-3,-7.661445439E-2,9.734824181E0,9.735125954E0
9.933776112E0,3.112462163E-2,-9.576806799E-3,9.667786598E0,9.667841443E0
9.938811550E0,-3.591302410E-2,-7.661445439E-2,9.811438560E0,9.811803409E0
9.943846989E0,6.943184882E-2,-1.149216816E-1,9.897629738E0,9.898540408E0
9.948851908E0,-2.633621916E-2,-9.576806426E-2,9.840168953E0,9.840670208E0
9.953887347E0,1.197100803E-2,-1.340752989E-1,9.677363396E0,9.678299530E0
9.958922785E0,4.070143029E-2,-9.576806799E-3,9.648633003E0,9.648723602E0
9.963958224E0,5.027823523E-2,-2.873042040E-2,9.715670586E0,9.715843158E0
9.968963143E0,8.858546615E-2,-1.149216816E-1,9.753977776E0,9.755056987E0
9.973998582E0,4.070143029E-2,-6.703764945E-2,9.935936928E0,9.936246438E0
9.979034020E0,7.900865376E-2,-7.661445439E-2,9.792284966E0,9.792903399E0
9.984069458E0,2.154781483E-2,0.000000000E0,9.773131371E0,9.773155125E0
9.989104896E0,-7.182605099E-3,-6.703764945E-2,9.782708168E0,9.782940495E0
9.994109817E0,-2.633621916E-2,1.915361360E-2,9.715670586E0,9.715725160E0
9.999145255E0,-3.591302410E-2,5.746084079E-2,9.955090523E0,9.955321130E0
1.000418069E1,-3.591302410E-2,0.000000000E0,9.792284966E0,9.792350820E0
1.000921613E1,5.985504389E-2,-1.915361360E-2,9.792284966E0,9.792486627E0
1.001422105E1,5.985504389E-2,-1.915361360E-2,9.821015358E0,9.821216429E0
1.001925649E1,4.070143029E-2,-3.830722719E-2,9.763554573E0,9.763714557E0
1.002429193E1,5.027823523E-2,-3.830722719E-2,9.734824181E0,9.735029387E0
1.002932737E1,-7.422025502E-2,-4.788403213E-2,9.706093788E0,9.706495668E0
1.003433229E1,1.197100803E-2,9.576806799E-3,9.830592155E0,9.830604109E0
1.003936772E1,2.394201700E-3,0.000000000E0,9.888052940E0,9.888053230E0
1.004440316E1,8.858546615E-2,-6.703764945E-2,9.888052940E0,9.888676978E0
1.004943860E1,-1.675941236E-2,-1.915361360E-2,9.916783333E0,9.916815991E0
1.005444352E1,1.197100803E-2,-8.619125932E-2,9.744400978E0,9.744789513E0
1.005947896E1,3.112462163E-2,-1.915361360E-2,9.706093788E0,9.706162590E0
1.006451440E1,3.112462163E-2,-2.873042040E-2,9.715670586E0,9.715762919E0
1.006954984E1,-3.591302410E-2,-2.873042040E-2,9.753977776E0,9.754086202E0
1.007455476E1,5.027823523E-2,-2.873042040E-2,9.878476143E0,9.878645871E0
1.007959019E1,-1.029506698E-1,-9.576806426E-2,9.619902611E0,9.620930132E0
1.008462563E1,-2.633621916E-2,-2.873042040E-2,9.782708168E0,9.782785806E0
1.008966107E1,-1.029506698E-1,-9.576806799E-3,1.000297451E1,1.000350886E1
1.009469651E1,-2.633621916E-2,-1.149216816E-1,9.840168953E0,9.840875246E0
1.009970143E1,-1.675941236E-2,-2.873042040E-2,9.945513725E0,9.945569344E0
1.010473687E1,-3.591302410E-2,-1.340752989E-1,9.734824181E0,9.735813667E0
1.010977231E1,1.197100803E-2,-4.788403213E-2,9.725247383E0,9.725372633E0
1.011480774E1,-7.182605099E-3,-9.576806426E-2,9.907206535E0,9.907671999E0
1.011981266E1,2.154781483E-2,-9.576806426E-2,9.859322548E0,9.859811202E0
1.012484810E1,2.394201700E-3,-8.619125932E-2,9.945513725E0,9.945887488E0
1.012988354E1,2.154781483E-2,-1.915361360E-2,9.849745750E0,9.849787943E0
1.013491898E1,-2.633621916E-2,3.830722719E-2,9.753977776E0,9.754088552E0
1.013992390E1,-4.548983276E-2,7.661445439E-2,9.782708168E0,9.783113932E0
1.014495934E1,-5.506663769E-2,-2.873042040E-2,9.878476143E0,9.878671402E0
1.014999478E1,-3.591302410E-2,-7.661445439E-2,1.002212811E1,1.002248528E1
1.015503021E1,8.858546615E-2,-1.149216816E-1,9.955090523E0,9.956147935E0
1.016006565E1,-7.182605099E-3,2.873042040E-2,9.868899345E0,9.868943779E0
1.016507057E1,-1.029506698E-1,0.000000000E0,9.983820915E0,9.984351702E0
1.017010601E1,-9.337386489E-2,-1.915361360E-2,9.811438560E0,9.811901557E0
1.017514145E1,-9.337386489E-2,5.746084079E-2,9.888052940E0,9.888660747E0
1.018017689E1,2.394201700E-3,-2.873042040E-2,9.955090523E0,9.955132269E0
1.018521232E1,-7.182605099E-3,-6.703764945E-2,9.821015358E0,9.821246779E0
1.019021725E1,6.943184882E-2,-7.661445439E-2,9.897629738E0,9.898169780E0
1.019525268E1,-1.675941236E-2,-1.244984865E-1,9.782708168E0,9.783514698E0
1.020028812E1,-4.548983276E-2,-2.873042040E-2,9.935936928E0,9.936082598E0
1.020532356E1,5.985504389E-2,0.000000000E0,9.907206535E0,9.907387343E0
1.021032848E1,2.394201700E-3,-3.830722719E-2,9.763554573E0,9.763630015E0
1.021536392E1,-7.182605099E-3,-2.873042040E-2,9.753977776E0,9.754022733E0
1.022039936E1,2.154781483E-2,-1.244984865E-1,9.696516991E0,9.697340147E0
1.022543479E1,5.985504389E-2,1.915361360E-2,9.859322548E0,9.859522838E0
1.023047023E1,5.027823523E-2,-2.873042040E-2,9.849745750E0,9.849915974E0
1.023547515E1,5.985504389E-2,-1.244984865E-1,9.725247383E0,9.726228414E0
1.024051059E1,-7.182605099E-3,0.000000000E0,9.753977776E0,9.753980420E0
1.024554603E1,2.394201700E-3,3.830722719E-2,9.610325813E0,9.610402458E0
1.025058147E1,9.816227108E-2,-1.915361360E-2,9.725247383E0,9.725761634E0
