"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.165807802E0,2.394201700E-3,-1.915361360E-2,8.892065048E0,8.892085999E0
3.170843242E0,-7.182605099E-3,-2.873042040E-2,8.863334656E0,8.863384131E0
3.175878681E0,5.985504389E-2,-3.830722719E-2,8.901641846E0,8.901925501E0
3.180914121E0,5.985504389E-2,-1.244984865E-1,8.997409821E0,8.998470202E0
3.185949560E0,3.112462163E-2,-3.830722719E-2,8.987833023E0,8.987968549E0
3.190984999E0,5.985504389E-2,-4.788403213E-2,8.959102631E0,8.959430532E0
3.195989920E0,5.985504389E-2,-3.830722719E-2,8.892065048E0,8.892349009E0
3.201025360E0,-7.182605099E-3,-1.915361360E-2,8.844181061E0,8.844204718E0
3.206060799E0,-7.182605099E-3,-2.873042040E-2,8.786720276E0,8.786770182E0
3.211096238E0,2.154781483E-2,-7.661445439E-2,8.939949036E0,8.940303286E0
3.216101160E0,4.070143029E-2,-4.788403213E-2,8.959102631E0,8.959323045E0
3.221136600E0,5.985504389E-2,2.873042040E-2,9.045293808E0,9.045537471E0
3.226172039E0,1.268926859E-1,-9.576806799E-3,9.064447403E0,9.065340600E0
3.231207478E0,-7.182605099E-3,0.000000000E0,8.968679428E0,8.968682304E0
3.236242917E0,2.394201700E-3,3.830722719E-2,8.796297073E0,8.796380811E0
3.241247839E0,2.154781483E-2,1.915361360E-2,8.786720276E0,8.786767573E0
3.246283278E0,-1.675941236E-2,-1.915361360E-2,8.844181061E0,8.844217680E0
3.251318717E0,-7.182605099E-3,-3.830722719E-2,8.949525833E0,8.949610699E0
3.256354157E0,8.858546615E-2,3.830722719E-2,9.006986618E0,9.007503692E0
3.261389596E0,2.154781483E-2,-6.703764945E-2,9.064447403E0,9.064720904E0
3.266394517E0,-1.675941236E-2,4.788403213E-2,8.920795441E0,8.920939696E0
3.271429956E0,2.394201700E-3,1.915361360E-2,8.901641846E0,8.901662774E0
3.276465396E0,2.394201700E-3,0.000000000E0,8.853757858E0,8.853758182E0
3.281500835E0,1.197100803E-2,-2.873042040E-2,8.872911453E0,8.872966043E0
3.286505757E0,5.027823523E-2,1.915361360E-2,8.968679428E0,8.968840808E0
3.291541196E0,6.943184882E-2,-8.619125932E-2,9.093177795E0,9.093851337E0
3.296576635E0,1.197100803E-2,-4.788403213E-2,9.054870605E0,9.055005128E0
3.301612074E0,-7.422025502E-2,-2.873042040E-2,8.949525833E0,8.949879704E0
3.306647514E0,-2.633621916E-2,1.915361360E-2,8.997409821E0,8.997468752E0
3.311652435E0,-7.422025502E-2,-3.830722719E-2,8.853757858E0,8.854151812E0
3.316687875E0,-7.182605099E-3,-4.788403213E-2,8.959102631E0,8.959233473E0
3.321723314E0,-1.675941236E-2,-6.703764945E-2,9.016563416E0,9.016828198E0
3.326758754E0,3.112462163E-2,-1.244984865E-1,9.112331390E0,9.113234990E0
3.331794193E0,5.985504389E-2,-2.873042040E-2,9.006986618E0,9.007231317E0
3.336799114E0,4.070143029E-2,9.576806799E-3,8.930372238E0,8.930470124E0
3.341834553E0,1.197100803E-2,4.788403213E-2,8.863334656E0,8.863472085E0
3.346869993E0,8.858546615E-2,3.830722719E-2,8.844181061E0,8.844707653E0
3.351905432E0,-7.182605099E-3,2.873042040E-2,8.815450668E0,8.815500412E0
3.356940871E0,4.070143029E-2,-4.788403213E-2,8.930372238E0,8.930593362E0
3.361945792E0,4.070143029E-2,-8.619125932E-2,9.026140213E0,9.026643489E0
3.366981231E0,-7.182605099E-3,-9.576806799E-3,9.121908188E0,9.121916043E0
3.372016671E0,8.858546615E-2,-4.788403213E-2,8.882488251E0,8.883059033E0
3.377052110E0,4.070143029E-2,-1.915361360E-2,8.863334656E0,8.863448803E0
3.382087550E0,-2.633621916E-2,9.576806799E-3,8.901641846E0,8.901685956E0
3.387092471E0,8.858546615E-2,-8.619125932E-2,8.911218643E0,8.912075742E0
3.392127911E0,5.985504389E-2,-4.788403213E-2,8.978256226E0,8.978583427E0
3.397163349E0,5.027823523E-2,-1.053448766E-1,9.054870605E0,9.055622956E0
3.402198789E0,-2.633621916E-2,-2.873042040E-2,9.016563416E0,9.016647651E0
3.407203710E0,-1.675941236E-2,0.000000000E0,8.997409821E0,8.997425429E0
3.412239150E0,-2.633621916E-2,6.703764945E-2,8.834604263E0,8.834897856E0
3.417274589E0,3.112462163E-2,-9.576806799E-3,8.872911453E0,8.872971211E0
3.422310029E0,5.985504389E-2,3.830722719E-2,8.805873871E0,8.806160611E0
3.427345468E0,4.070143029E-2,-7.661445439E-2,8.892065048E0,8.892488246E0
3.432350389E0,3.112462163E-2,-6.703764945E-2,8.997409821E0,8.997713391E0
3.437385828E0,7.900865376E-2,-9.576806426E-2,8.939949036E0,8.940811073E0
3.442421268E0,5.985504389E-2,-1.915361360E-2,8.920795441E0,8.921016802E0
3.447456707E0,5.985504389E-2,-2.873042040E-2,8.911218643E0,8.911465972E0
3.452492146E0,2.394201700E-3,-1.915361360E-2,8.767566681E0,8.767587929E0
3.457497068E0,5.027823523E-2,5.746084079E-2,8.968679428E0,8.969004423E0
3.462532507E0,7.900865376E-2,7.661445439E-2,9.064447403E0,9.065115491E0
3.467567946E0,5.985504389E-2,-3.830722719E-2,9.093177795E0,9.093455476E0
3.472603385E0,9.816227108E-2,-1.340752989E-1,9.179368973E0,9.180872875E0
3.477638825E0,9.816227108E-2,-1.149216816E-1,9.045293808E0,9.046556411E0
3.482643747E0,3.112462163E-2,-5.746084079E-2,9.141061783E0,9.141295368E0
3.487679186E0,1.197100803E-2,-1.915361360E-2,9.074024200E0,9.074052312E0
3.492714625E0,4.070143029E-2,0.000000000E0,9.093177795E0,9.093268886E0
3.497750065E0,2.154781483E-2,-9.576806799E-3,9.160215378E0,9.160245728E0
3.502754986E0,5.027823523E-2,-7.661445439E-2,9.179368973E0,9.179826383E0
3.507790425E0,6.943184882E-2,-9.576806799E-3,9.255983353E0,9.256248718E0
3.512825864E0,2.394201700E-3,-4.788403213E-2,9.217676163E0,9.217800847E0
3.517861304E0,5.027823523E-2,-2.873042040E-2,9.294290543E0,9.294470939E0
3.522896743E0,1.173158810E-1,2.873042040E-2,9.045293808E0,9.046100183E0
3.527901664E0,-1.675941236E-2,7.661445439E-2,9.045293808E0,9.045633793E0
3.532937103E0,1.197100803E-2,-2.873042040E-2,9.141061783E0,9.141114771E0
3.537972543E0,2.154781483E-2,-6.703764945E-2,9.303867340E0,9.304133804E0
3.543007982E0,1.197100803E-2,-9.576806799E-3,9.332598686E0,9.332611278E0
3.548043422E0,-4.548983276E-2,-1.915361360E-2,9.255983353E0,9.256114952E0
3.553048343E0,4.070143029E-2,-1.915361360E-2,9.188945770E0,9.189055873E0
3.558083783E0,1.197100803E-2,0.000000000E0,9.074024200E0,9.074032097E0
3.563119221E0,5.985504389E-2,0.000000000E0,9.074024200E0,9.074221609E0
3.568154660E0,5.027823523E-2,-2.873042040E-2,9.179368973E0,9.179551627E0
3.573190100E0,-2.633621916E-2,-3.830722719E-2,9.313444138E0,9.313560154E0
3.578195022E0,5.985504389E-2,-2.873042040E-2,9.351752281E0,9.351987959E0
3.583230461E0,1.077390760E-1,-1.915361360E-2,9.361329079E0,9.361968633E0
3.588265900E0,-1.675941236E-2,-4.788403213E-2,9.150638580E0,9.150779212E0
3.593301340E0,-2.633621916E-2,1.915361360E-2,9.093177795E0,9.093236106E0
3.598336779E0,-5.506663769E-2,0.000000000E0,9.074024200E0,9.074191288E0
3.603341700E0,4.070143029E-2,-4.788403213E-2,9.246406555E0,9.246620121E0
3.608377139E0,-1.675941236E-2,-5.746084079E-2,9.323021889E0,9.323214025E0
3.613412579E0,4.070143029E-2,-5.746084079E-2,9.399636269E0,9.399900017E0
3.618448018E0,4.070143029E-2,-1.915361360E-2,9.361329079E0,9.361437154E0
3.623483458E0,4.070143029E-2,2.873042040E-2,9.361329079E0,9.361461647E0
3.628488378E0,-7.182605099E-3,-2.873042040E-2,9.284713745E0,9.284760975E0
3.633523818E0,-5.506663769E-2,-1.915361360E-2,9.342175484E0,9.342357409E0
3.638559257E0,3.112462163E-2,-4.788403213E-2,9.313444138E0,9.313619239E0
3.643594697E0,-1.675941236E-2,-6.703764945E-2,9.390059471E0,9.390313722E0
3.648599618E0,1.173158810E-1,-5.746084079E-2,9.466673851E0,9.467575115E0
3.653635058E0,5.027823523E-2,-1.244984865E-1,9.428366661E0,9.429322652E0
3.658670497E0,3.112462163E-2,-6.703764945E-2,9.390059471E0,9.390350348E0
3.663705936E0,4.070143029E-2,-5.746084079E-2,9.390059471E0,9.390323489E0
3.668741375E0,2.154781483E-2,-8.619125932E-2,9.351752281E0,9.352174291E0
3.673746297E0,2.394201700E-3,4.788403213E-2,9.361329079E0,9.361451850E0
3.678781736E0,4.070143029E-2,-9.576806426E-2,9.514557838E0,9.515126851E0
3.683817176E0,-2.633621916E-2,2.873042040E-2,9.562441826E0,9.562521253E0
3.688852615E0,5.985504389E-2,4.788403213E-2,9.466673851E0,9.466984172E0
3.693888054E0,4.070143029E-2,-8.619125932E-2,9.418789864E0,9.419272161E0
3.698892975E0,1.197100803E-2,-1.628057212E-1,9.303867340E0,9.305299377E0
3.703928415E0,-7.182605099E-3,-1.149216816E-1,9.313444138E0,9.314155908E0
3.708963854E0,2.394201700E-3,-2.873042040E-2,9.466673851E0,9.466717751E0
3.713999293E0,-5.506663769E-2,-2.873042040E-2,9.495404243E0,9.495607380E0
3.719034733E0,1.460463107E-1,-9.576806799E-3,9.639056206E0,9.640167311E0
3.724039655E0,1.197100803E-2,-5.746084079E-2,9.552865028E0,9.553045342E0
3.729075093E0,2.394201700E-3,-3.830722719E-2,9.476250648E0,9.476328378E0
3.734110532E0,4.070143029E-2,-6.703764945E-2,9.514557838E0,9.514881056E0
3.739145972E0,1.197100803E-2,1.915361360E-2,9.524134636E0,9.524161419E0
3.744181411E0,-4.548983276E-2,-9.576806799E-3,9.514557838E0,9.514671403E0
3.749186333E0,-7.182605099E-3,-5.746084079E-2,9.619902611E0,9.620076901E0
3.754221772E0,-4.548983276E-2,-3.830722719E-2,9.639056206E0,9.639239664E0
3.759257212E0,1.077390760E-1,-1.149216816E-1,9.600749016E0,9.602041260E0
3.764292650E0,4.070143029E-2,-3.830722719E-2,9.572018623E0,9.572181809E0
3.769297572E0,-1.675941236E-2,-4.788403213E-2,9.572018623E0,9.572153064E0
3.774333011E0,5.027823523E-2,-4.788403213E-2,9.485827446E0,9.486081547E0
3.779368451E0,1.364694983E-1,-5.746084079E-2,9.504981041E0,9.506134349E0
3.784403890E0,8.858546615E-2,-1.915361360E-2,9.533711433E0,9.534142224E0
3.789439329E0,8.858546615E-2,0.000000000E0,9.610325813E0,9.610734083E0
3.794444250E0,8.858546615E-2,-3.830722719E-2,9.696516991E0,9.696997297E0
3.799479690E0,9.816227108E-2,-9.576806799E-3,9.648633003E0,9.649137079E0
3.804515129E0,1.197100803E-2,9.576806799E-3,9.504981041E0,9.504993404E0
3.809550568E0,1.197100803E-2,-9.576806799E-3,9.476250648E0,9.476263049E0
3.814586008E0,3.112462163E-2,1.915361360E-2,9.552865028E0,9.552934934E0
3.819590930E0,5.027823523E-2,-4.788403213E-2,9.552865028E0,9.553117346E0
3.824626369E0,1.077390760E-1,-9.576806799E-3,9.600749016E0,9.601358294E0
3.829661807E0,7.900865376E-2,-2.873042040E-2,9.667786598E0,9.668152125E0
3.834697247E0,2.154781483E-2,-6.703764945E-2,9.667786598E0,9.668043032E0
3.839702169E0,3.112462163E-2,-2.873042040E-2,9.610325813E0,9.610419159E0
3.844737608E0,3.112462163E-2,0.000000000E0,9.591172218E0,9.591222720E0
3.849773047E0,7.900865376E-2,9.576806799E-3,9.600749016E0,9.601078885E0
3.854808487E0,3.112462163E-2,-7.661445439E-2,9.667786598E0,9.668140267E0
3.859843926E0,5.027823523E-2,-5.746084079E-2,9.639056206E0,9.639358598E0
3.864848847E0,2.394201700E-3,-4.788403213E-2,9.734824181E0,9.734942241E0
3.869884286E0,2.394201700E-3,-1.915361360E-2,9.658209801E0,9.658229090E0
3.874919726E0,1.197100803E-2,-1.915361360E-2,9.572018623E0,9.572045272E0
3.879955165E0,2.154781483E-2,-1.915361360E-2,9.552865028E0,9.552908532E0
3.884990605E0,5.985504389E-2,-6.703764945E-2,9.572018623E0,9.572440504E0
3.889995526E0,7.900865376E-2,-8.619125932E-2,9.658209801E0,9.658917530E0
3.895030965E0,7.900865376E-2,-7.661445439E-2,9.686940193E0,9.687565352E0
3.900066404E0,5.985504389E-2,-5.746084079E-2,9.706093788E0,9.706448424E0
3.905101844E0,1.173158810E-1,-7.661445439E-2,9.658209801E0,9.659226126E0
3.910137283E0,6.943184882E-2,-9.576806799E-3,9.629479408E0,9.629734481E0
3.915142205E0,5.027823523E-2,-9.576806799E-3,9.504981041E0,9.505118842E0
3.920177644E0,2.394201700E-3,0.000000000E0,9.504981041E0,9.504981342E0
3.925213084E0,7.900865376E-2,-2.873042040E-2,9.504981041E0,9.505352828E0
3.930248522E0,4.070143029E-2,-1.053448766E-1,9.629479408E0,9.630141631E0
3.935253444E0,8.858546615E-2,-8.619125932E-2,9.686940193E0,9.687728662E0
3.940288883E0,5.027823523E-2,-8.619125932E-2,9.648633003E0,9.649148961E0
3.945324323E0,1.197100803E-2,-5.746084079E-2,9.572018623E0,9.572198576E0
3.950359762E0,1.197100803E-2,-5.746084079E-2,9.552865028E0,9.553045342E0
3.955395201E0,1.364694983E-1,-1.915361360E-2,9.619902611E0,9.620889617E0
3.960400122E0,6.943184882E-2,-4.788403213E-2,9.782708168E0,9.783071745E0
3.965435562E0,5.027823523E-2,-7.661445439E-2,9.753977776E0,9.754408240E0
3.970471001E0,1.364694983E-1,-3.830722719E-2,9.782708168E0,9.783734996E0
3.975506440E0,3.112462163E-2,-8.619125932E-2,9.782708168E0,9.783137369E0
3.980541880E0,3.112462163E-2,-2.873042040E-2,9.706093788E0,9.706186213E0
3.985546802E0,5.027823523E-2,-2.873042040E-2,9.619902611E0,9.620076901E0
3.990582241E0,4.070143029E-2,-4.788403213E-2,9.696516991E0,9.696720643E0
3.995617679E0,-1.675941236E-2,2.873042040E-2,9.706093788E0,9.706150779E0
4.000653119E0,6.943184882E-2,1.915361360E-2,9.821015358E0,9.821279464E0
4.005688558E0,1.460463107E-1,-1.915361360E-2,9.821015358E0,9.822119886E0
4.010693480E0,-7.182605099E-3,-6.703764945E-2,9.744400978E0,9.744634219E0
4.015728919E0,4.070143029E-2,0.000000000E0,9.715670586E0,9.715755840E0
4.020764359E0,5.027823523E-2,2.873042040E-2,9.619902611E0,9.620076901E0
4.025799798E0,-3.591302410E-2,2.873042040E-2,9.667786598E0,9.667895991E0
4.030835236E0,5.027823523E-2,3.830722719E-2,9.715670586E0,9.715876197E0
4.035840158E0,6.943184882E-2,-1.149216816E-1,9.753977776E0,9.754901856E0
4.040875598E0,5.985504389E-2,-5.746084079E-2,9.859322548E0,9.859671672E0
4.045911037E0,2.394201700E-3,-1.915361360E-2,9.763554573E0,9.763573654E0
4.050946476E0,2.154781483E-2,3.830722719E-2,9.715670586E0,9.715769999E0
4.055981916E0,-1.675941236E-2,9.576806799E-3,9.658209801E0,9.658229090E0
4.060986837E0,2.154781483E-2,0.000000000E0,9.629479408E0,9.629503517E0
4.066022276E0,2.394201700E-3,1.915361360E-2,9.792284966E0,9.792303990E0
4.071057715E0,2.154781483E-2,-3.830722719E-2,9.859322548E0,9.859420513E0
4.076093155E0,-1.675941236E-2,-3.830722719E-2,9.888052940E0,9.888141346E0
4.081098077E0,3.112462163E-2,-3.830722719E-2,9.801861763E0,9.801986034E0
4.086133516E0,2.154781483E-2,1.915361360E-2,9.715670586E0,9.715713360E0
4.091168955E0,-2.633621916E-2,-9.576806426E-2,9.696516991E0,9.697025671E0
4.096204394E0,2.154781483E-2,-9.576806799E-3,9.686940193E0,9.686968893E0
4.101239833E0,-2.633621916E-2,-6.703764945E-2,9.725247383E0,9.725514090E0
4.106244755E0,-1.675941236E-2,-3.830722719E-2,9.849745750E0,9.849834500E0
4.111280194E0,-1.675941236E-2,-1.244984865E-1,9.916783333E0,9.917578960E0
4.116315634E0,1.197100803E-2,0.000000000E0,9.888052940E0,9.888060187E0
4.121351073E0,5.985504389E-2,-6.703764945E-2,9.830592155E0,9.831002940E0
4.126386513E0,-3.591302410E-2,-1.915361360E-2,9.744400978E0,9.744485981E0
4.131391433E0,7.900865376E-2,9.576806799E-3,9.667786598E0,9.668114180E0
4.136426873E0,2.154781483E-2,6.703764945E-2,9.830592155E0,9.830844342E0
4.141462312E0,5.985504389E-2,-1.915361360E-2,9.955090523E0,9.955288886E0
4.146497752E0,6.943184882E-2,-4.788403213E-2,9.945513725E0,9.945871351E0
4.151533191E0,1.197100803E-2,-5.746084079E-2,9.926360130E0,9.926533659E0
4.156538112E0,2.154781483E-2,-4.788403213E-2,9.868899345E0,9.869039035E0
4.161573551E0,9.816227108E-2,0.000000000E0,9.734824181E0,9.735319084E0
4.166608991E0,2.394201700E-3,-9.576806799E-3,9.610325813E0,9.610330883E0
4.171644430E0,-4.548983276E-2,9.576806799E-3,9.715670586E0,9.715781799E0
4.176679869E0,3.112462163E-2,-5.746084079E-2,9.840168953E0,9.840385943E0
4.181684791E0,5.027823523E-2,-9.576806426E-2,9.916783333E0,9.917373195E0
4.186720231E0,3.112462163E-2,-5.746084079E-2,9.897629738E0,9.897845468E0
4.191755670E0,2.394201700E-3,9.576806799E-3,9.849745750E0,9.849750697E0
4.196791108E0,1.197100803E-2,4.788403213E-2,9.725247383E0,9.725372633E0
4.201826548E0,6.943184882E-2,-2.873042040E-2,9.686940193E0,9.687231623E0
4.206831469E0,2.394201700E-3,1.915361360E-2,9.725247383E0,9.725266539E0
4.211866909E0,5.027823523E-2,-5.746084079E-2,9.821015358E0,9.821312148E0
4.216902348E0,2.154781483E-2,-2.873042040E-2,9.907206535E0,9.907271626E0
4.221937788E0,5.985504389E-2,-3.830722719E-2,9.801861763E0,9.802119367E0
4.226973227E0,6.943184882E-2,-1.149216816E-1,9.849745750E0,9.850660847E0
4.231978148E0,1.197100803E-2,-2.873042040E-2,9.811438560E0,9.811487928E0
4.237013587E0,-7.182605099E-3,-9.576806799E-3,9.811438560E0,9.811445863E0
4.242049027E0,3.112462163E-2,-4.788403213E-2,9.849745750E0,9.849911318E0
4.247084466E0,7.900865376E-2,-1.915361360E-2,9.907206535E0,9.907540086E0
4.252119905E0,1.077390760E-1,-1.053448766E-1,9.926360130E0,9.927503749E0
4.257124826E0,8.858546615E-2,-1.915361360E-2,9.897629738E0,9.898044689E0
4.262160266E0,1.364694983E-1,-4.788403213E-2,9.897629738E0,9.898686339E0
4.267195705E0,5.985504389E-2,9.576806799E-3,9.840168953E0,9.840355652E0
4.272231144E0,1.268926859E-1,9.576806799E-3,9.792284966E0,9.793111779E0
4.277236066E0,8.858546615E-2,2.873042040E-2,9.763554573E0,9.763998706E0
4.282271506E0,6.943184882E-2,-5.746084079E-2,9.888052940E0,9.888463656E0
4.287306945E0,1.268926859E-1,-3.830722719E-2,9.878476143E0,9.879365369E0
4.292342384E0,1.268926859E-1,0.000000000E0,9.888052940E0,9.888867109E0
4.297377823E0,1.173158810E-1,-4.788403213E-2,9.859322548E0,9.860136764E0
4.302382745E0,1.173158810E-1,-3.830722719E-2,9.859322548E0,9.860094906E0
4.307418184E0,6.943184882E-2,-7.661445439E-2,9.792284966E0,9.792830817E0
4.312453623E0,5.985504389E-2,6.703764945E-2,9.763554573E0,9.763968178E0
4.317489063E0,1.268926859E-1,9.576806799E-3,9.734824181E0,9.735655874E0
4.322524502E0,4.070143029E-2,6.703764945E-2,9.801861763E0,9.802175507E0
4.327529423E0,1.173158810E-1,-5.746084079E-2,9.868899345E0,9.869763880E0
4.332564862E0,9.816227108E-2,-4.788403213E-2,9.888052940E0,9.888656110E0
4.337600302E0,-1.675941236E-2,-8.619125932E-2,9.821015358E0,9.821407866E0
4.342635741E0,-1.675941236E-2,2.873042040E-2,9.792284966E0,9.792341454E0
4.347671181E0,3.112462163E-2,9.576806799E-3,9.773131371E0,9.773185624E0
4.352676102E0,2.394201700E-3,0.000000000E0,9.935936928E0,9.935937216E0
4.357711541E0,1.197100803E-2,-1.915361360E-2,9.830592155E0,9.830618103E0
4.362746980E0,1.197100803E-2,1.915361360E-2,9.811438560E0,9.811464559E0
4.367782420E0,1.197100803E-2,2.873042040E-2,9.868899345E0,9.868948426E0
4.372787341E0,2.394201700E-3,0.000000000E0,9.859322548E0,9.859322839E0
4.377822781E0,-2.633621916E-2,1.915361360E-2,9.696516991E0,9.696571673E0
4.382858220E0,3.112462163E-2,-1.915361360E-2,9.763554573E0,9.763622970E0
4.387893660E0,1.197100803E-2,-3.830722719E-2,9.811438560E0,9.811520645E0
4.392929099E0,1.197100803E-2,-6.703764945E-2,9.801861763E0,9.802098315E0
4.397934020E0,-6.464344263E-2,-8.619125932E-2,9.801861763E0,9.802453863E0
4.402969459E0,1.197100803E-2,-3.830722719E-2,9.849745750E0,9.849827516E0
4.408004898E0,-7.182605099E-3,-5.746084079E-2,9.792284966E0,9.792456187E0
4.413040338E0,1.197100803E-2,-2.873042040E-2,9.830592155E0,9.830641427E0
4.418075777E0,3.112462163E-2,-9.576806799E-3,9.744400978E0,9.744455392E0
4.423080698E0,2.394201700E-3,3.830722719E-2,9.859322548E0,9.859397257E0
4.428116137E0,4.070143029E-2,-2.873042040E-2,9.878476143E0,9.878601771E0
4.433151577E0,8.858546615E-2,-7.661445439E-2,9.859322548E0,9.860018167E0
4.438187016E0,7.900865376E-2,-1.340752989E-1,9.935936928E0,9.937155588E0
4.443191938E0,5.027823523E-2,-4.788403213E-2,9.897629738E0,9.897873267E0
4.448227377E0,-8.379705995E-2,-2.873042040E-2,9.753977776E0,9.754380033E0
4.453262817E0,4.070143029E-2,-1.915361360E-2,9.782708168E0,9.782811588E0
4.458298256E0,9.816227108E-2,-1.915361360E-2,9.763554573E0,9.764066806E0
4.463333695E0,6.943184882E-2,-6.703764945E-2,9.916783333E0,9.917252971E0
4.468338616E0,1.173158810E-1,-2.873042040E-2,9.868899345E0,9.869638430E0
4.473374056E0,6.943184882E-2,9.576806799E-3,9.859322548E0,9.859571674E0
4.478409495E0,-7.182605099E-3,5.746084079E-2,9.792284966E0,9.792456187E0
4.483444935E0,1.197100803E-2,-5.746084079E-2,9.753977776E0,9.754154371E0
4.488480374E0,7.900865376E-2,9.576806799E-3,9.753977776E0,9.754302462E0
4.493485295E0,5.027823523E-2,-6.703764945E-2,9.907206535E0,9.907560915E0
4.498520734E0,-7.182605099E-3,-3.830722719E-2,9.897629738E0,9.897706475E0
4.503556174E0,7.900865376E-2,-9.576806426E-2,9.888052940E0,9.888832330E0
4.508591613E0,6.943184882E-2,-3.830722719E-2,9.888052940E0,9.888370906E0
4.513627052E0,1.460463107E-1,-5.746084079E-2,9.859322548E0,9.860571605E0
4.518631974E0,2.154781483E-2,-2.873042040E-2,9.811438560E0,9.811504287E0
4.523667413E0,3.112462163E-2,-6.703764945E-2,9.859322548E0,9.859599581E0
4.528702852E0,3.112462163E-2,-8.619125932E-2,9.859322548E0,9.859748414E0
4.533738291E0,7.900865376E-2,-1.628057212E-1,9.888052940E0,9.889708743E0
4.538773731E0,1.268926859E-1,-8.619125932E-2,9.897629738E0,9.898818370E0
4.543778653E0,9.816227108E-2,-1.915361360E-2,9.821015358E0,9.821524594E0
4.548814092E0,3.112462163E-2,-7.661445439E-2,9.821015358E0,9.821363509E0
4.553849531E0,4.070143029E-2,-8.619125932E-2,9.830592155E0,9.831054250E0
4.558884971E0,2.394201700E-3,-9.576806799E-3,9.811438560E0,9.811443526E0
4.563920409E0,6.943184882E-2,-1.053448766E-1,9.801861763E0,9.802673735E0
4.568925331E0,1.460463107E-1,-7.661445439E-2,9.830592155E0,9.831975459E0
4.573960770E0,7.900865376E-2,9.576806799E-3,9.859322548E0,9.859643766E0
4.578996210E0,5.985504389E-2,-1.915361360E-2,9.859322548E0,9.859522838E0
4.584031649E0,7.900865376E-2,-4.788403213E-2,9.830592155E0,9.831026263E0
4.589036570E0,-2.633621916E-2,-6.703764945E-2,9.811438560E0,9.811702924E0
4.594072009E0,2.154781483E-2,5.746084079E-2,9.773131371E0,9.773324043E0
4.599107449E0,1.197100803E-2,-3.830722719E-2,9.696516991E0,9.696600048E0
4.604142888E0,5.027823523E-2,-3.830722719E-2,9.821015358E0,9.821218764E0
4.609178327E0,2.394201700E-3,-8.619125932E-2,9.849745750E0,9.850123147E0
4.614183249E0,-4.548983276E-2,-5.746084079E-2,9.840168953E0,9.840441865E0
4.619218689E0,-3.591302410E-2,-5.746084079E-2,9.840168953E0,9.840402254E0
4.624254127E0,1.197100803E-2,-7.661445439E-2,9.792284966E0,9.792591992E0
4.629289566E0,-4.548983276E-2,0.000000000E0,9.821015358E0,9.821120709E0
4.634294488E0,2.154781483E-2,3.830722719E-2,9.773131371E0,9.773230200E0
4.639329928E0,2.394201700E-3,-1.915361360E-2,9.773131371E0,9.773150433E0
4.644365367E0,6.943184882E-2,-9.576806799E-3,9.849745750E0,9.849995119E0
4.649400806E0,-3.591302410E-2,-9.576806799E-3,9.830592155E0,9.830662419E0
4.654436246E0,-7.182605099E-3,-2.873042040E-2,9.878476143E0,9.878520534E0
4.659441167E0,-6.464344263E-2,-5.746084079E-2,9.840168953E0,9.840549047E0
4.664476606E0,2.394201700E-3,-5.746084079E-2,9.811438560E0,9.811607111E0
4.669512045E0,-5.506663769E-2,9.576806799E-3,9.782708168E0,9.782867839E0
4.674547485E0,-3.591302410E-2,-5.746084079E-2,9.734824181E0,9.735060006E0
4.679582924E0,2.154781483E-2,-7.661445439E-2,9.782708168E0,9.783031901E0
4.684587846E0,-3.591302410E-2,3.830722719E-2,9.811438560E0,9.811579068E0
4.689623284E0,-7.182605099E-3,-1.915361360E-2,9.878476143E0,9.878497323E0
4.694658724E0,-7.182605099E-3,1.915361360E-2,9.868899345E0,9.868920546E0
4.699694163E0,4.070143029E-2,3.830722719E-2,9.696516991E0,9.696678081E0
4.704699085E0,3.112462163E-2,2.873042040E-2,9.610325813E0,9.610419159E0
4.709734524E0,4.070143029E-2,-1.915361360E-2,9.763554573E0,9.763658196E0
4.714769964E0,4.070143029E-2,2.873042040E-2,9.734824181E0,9.734951662E0
4.719805403E0,-4.548983276E-2,-7.661445439E-2,9.744400978E0,9.744808337E0
4.724840842E0,3.112462163E-2,0.000000000E0,9.821015358E0,9.821064678E0
4.729845763E0,6.943184882E-2,-6.703764945E-2,9.811438560E0,9.811913241E0
4.734881203E0,-7.422025502E-2,-4.788403213E-2,9.753977776E0,9.754377683E0
4.739916642E0,2.154781483E-2,0.000000000E0,9.763554573E0,9.763578351E0
4.744952082E0,4.070143029E-2,3.830722719E-2,9.715670586E0,9.715831358E0
4.749957002E0,4.070143029E-2,-3.830722719E-2,9.849745750E0,9.849904334E0
4.754992442E0,5.027823523E-2,-4.788403213E-2,9.859322548E0,9.859567023E0
4.760027881E0,2.154781483E-2,-4.788403213E-2,9.830592155E0,9.830732390E0
4.765063321E0,7.900865376E-2,-1.149216816E-1,9.773131371E0,9.774126362E0
4.770098760E0,9.816227108E-2,-1.915361360E-2,9.753977776E0,9.754490511E0
4.775103682E0,2.154781483E-2,3.830722719E-2,9.753977776E0,9.754076799E0
4.780139121E0,8.858546615E-2,-4.788403213E-2,9.744400978E0,9.744921277E0
4.785174561E0,-7.182605099E-3,-8.619125932E-2,9.830592155E0,9.830972620E0
4.790209999E0,5.985504389E-2,-3.830722719E-2,9.849745750E0,9.850002102E0
